voltage_V,distance_m,coupling_fraction,F_env_mgf,F_env_N
7000,0.0879949883517013,1.0,14.359790965446189,0.00014082144407129285
7000,0.08901907224566608,1.0,14.031298592046108,0.00013760003433768895
7000,0.09005507440726766,1.0,13.710320759744981,0.0001344523170785531
7000,0.09110313354106375,1.0,13.396685567054346,0.0001313766065161535
7000,0.09216338996585272,1.0,13.090225044877842,0.00012837125543635128
7000,0.09323598563346036,1.0,12.790775066554335,0.00012543465430642507
7000,0.09432106414774499,1.0,12.498175259959,0.00012256523041307693
7000,0.09541877078382356,1.0,12.212268921615147,0.00011976144702015717
7000,0.09652925250752209,1.0,11.932902932770707,0.00011702180254565584
7000,0.09765265799505173,1.0,11.65992767739472,0.00011434482975752292
7000,0.09878913765291449,1.0,11.393196962049554,0.00011172909498788325
7000,0.09993884363804019,1.0,11.132567937596207,0.00010917319736522783
7000,0.10110192987815783,1.0,10.877901022690681,0.00010667576806416955
7000,0.10227855209240434,1.0,10.629059829030332,0.00010423546957236029
7000,0.10346886781217272,1.0,10.38591108831041,0.00010185099497417928
7000,0.10467303640220317,1.0,10.148324580851442,9.95210672508068e-05
7000,0.1058912190819195,1.0,9.916173065859342,9.724443859630952e-05
7000,0.1071235789470139,1.0,9.689332213280903,9.501988974937115e-05
7000,0.10837028099128293,1.0,9.46768053721812,9.284622934031007e-05
7000,0.10963149212871767,1.0,9.251099330865735,9.072229325303445e-05
7000,0.11090738121585081,1.0,9.039472602937142,8.864694400159353e-05
7000,0.11219811907436392,1.0,8.832687015544614,8.661907012099058e-05
7000,0.11350387851395788,1.0,8.630631823500522,8.463758557193138e-05
7000,0.11482483435548935,1.0,8.433198815007161,8.270142915918996e-05
7000,0.11616116345437663,1.0,8.240282253703283,8.080956396327931e-05
7000,0.11751304472427777,1.0,8.051778822036415,7.896097678512341e-05
7000,0.11888065916104433,1.0,7.867587565930551,7.715467760343284e-05
7000,0.12026418986695395,1.0,7.6876098407196265,7.538969904449311e-05
7000,0.12166382207522485,1.0,7.51174925831781,7.366509586408235e-05
7000,0.12307974317481576,1.0,7.339911635598321,7.197994444124027e-05
7000,0.12451214273551425,1.0,7.172004943953137,7.033334228361803e-05
7000,0.1259612125333173,1.0,7.00793926000653,6.872440754414303e-05
7000,0.12742714657610696,1.0,6.847626717456122,6.715227854874108e-05
7000,0.1289101411296252,1.0,6.690981460015569,6.561611333486167e-05
7000,0.1304103947437507,1.0,6.537919595433745,6.411508920056033e-05
7000,0.13192810827908158,1.0,6.388359150565799,6.264840226389609e-05
7000,0.13346348493382754,1.0,6.24222002747194,6.121526703240769e-05
7000,0.13501673027101493,1.0,6.099423960520557,5.981491598243891e-05
7000,0.13658805224600845,1.0,5.959894474472612,5.844659914808683e-05
7000,0.13817766123435316,1.0,5.823556843524886,5.710958371955333e-05
7000,0.13978577005994042,1.0,5.690338051290169,5.580315365068474e-05
7000,0.1414125940235017,1.0,5.560166751692916,5.4526609275489326e-05
7000,0.1430583509314341,1.0,5.432973230759444,5.327926693342709e-05
7000,0.1447232611249611,1.0,5.308689369282234,5.206045860327162e-05
7000,0.14640754750963292,1.0,5.187248606338296,5.086953154534745e-05
7000,0.14811143558517006,1.0,5.068585903642099,4.9705847951951784e-05
7000,0.14983515347565418,1.0,4.952637710713944,4.8568784605772896e-05
7000,0.1515789319600704,1.0,4.839341930845147,4.745773254612256e-05
7000,0.15334300450320498,1.0,4.728637887841804,4.637209674280383e-05
7000,0.15512760728690272,1.0,4.620466293529296,4.531129577743907e-05
7000,0.15693297924168784,1.0,4.514769216000195,4.427476153208831e-05
7000,0.15875936207875324,1.0,4.411490048588484,4.326193888499025e-05
7000,0.16060700032232175,1.0,4.310573479553553,4.227228541326385e-05
7000,0.16247614134238414,1.0,4.211965462457677,4.130527110241057e-05
7000,0.16436703538781824,1.0,4.115613187221137,4.036037806246216e-05
7000,0.16627993561989315,1.0,4.021465051839495,3.9437100250621784e-05
7000,0.16821509814616373,1.0,3.929470634747842,3.8534943200249926e-05
7000,0.17017278205475936,1.0,3.839580667817248,3.765342375605001e-05
7000,0.17215324944907184,1.0,3.7517470099689336,3.679206981531184e-05
7000,0.17415676548284695,1.0,3.665922621392048,3.595042007507433e-05
7000,0.17618359839568443,1.0,3.5820615383512293,3.512802378507208e-05
7000,0.178234019548951,1.0,3.500118848570471,3.4324440506333604e-05
7000,0.18030830346211146,1.0,3.420050667180094,3.353923987530167e-05
7000,0.1824067278494827,1.0,3.341814113213963,3.277200137334971e-05
7000,0.184529573657415,1.0,3.265367286644341,3.202231410157073e-05
7000,0.18667712510190687,1.0,3.1906692459420873,3.128977656071797e-05
7000,0.18884966970665662,1.0,3.117679986150201,3.0573996436179865e-05
7000,0.1910474983415576,1.0,3.0463604174589345,2.9874590387873655e-05
7000,0.19327090526164117,1.0,2.976672344271023,2.9191183844945424e-05
7000,0.19552018814647268,1.0,2.908578444745826,2.852341080516665e-05
7000,0.19779564814000639,1.0,2.8420422508113923,2.7870913638919537e-05
7000,0.20009758989090362,1.0,2.7770281286337926,2.7233342897666582e-05
